Index,Direction,Timesteamp,Name,ID,PGN(H),Addr Src(H),Addr Dst(H),Format,Type,Length,Data,Comment,
1,Receive,120.3333,BMS_VCU_01,00000703,--,--,--,Standard,Data frm,08,0D F3 17 6F 7D 6F 23 E8 ,,
,BMS_CumDischrgPower_UV,0kWh,--,,0,56,7,0.01,0,,
,BMS_TotalCellNumber,108,--,,6C,63,9,1,0,,
51,Receive,120.0631,BMS_VCU_03,00000705,--,--,--,Standard,Data frm,08,A6 15 D6 00 7D 5F 5C 80 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_HardwareVersion,166,--,,A6,0,8,1,0,,
,BMS_SoftwareVersion,5590,--,,15D6,16,16,1,0,,
,ReserveSignal1_0x705,0,--,,0,24,8,1,0,,
,Cell_SOC_Min,50.1%,--,,1F5,46,10,0.1,0,,
,Cell_SOC_Max,50.1%,--,,1F5,52,10,0.1,0,,
,BMS_SOH,100%,--,,64,61,7,1,0,,
